,locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
8409,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,8.824137931,"{'utc': '2021-04-17T19:00:00+00:00', 'local': '2021-04-18T05:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8414,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,12.15517241,"{'utc': '2021-04-17T20:00:00+00:00', 'local': '2021-04-18T06:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8419,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,13.55517241,"{'utc': '2021-04-17T21:00:00+00:00', 'local': '2021-04-18T07:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8424,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,13.98928571,"{'utc': '2021-04-17T22:00:00+00:00', 'local': '2021-04-18T08:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8430,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,14.325,"{'utc': '2021-04-17T23:00:00+00:00', 'local': '2021-04-18T09:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8435,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,16.03666667,"{'utc': '2021-04-18T00:00:00+00:00', 'local': '2021-04-18T10:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8440,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,13.84333333,"{'utc': '2021-04-18T01:00:00+00:00', 'local': '2021-04-18T11:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8445,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,9.1,"{'utc': '2021-04-18T02:00:00+00:00', 'local': '2021-04-18T12:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8466,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,7.306666667,"{'utc': '2021-04-18T03:00:00+00:00', 'local': '2021-04-18T13:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8467,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,7.24,"{'utc': '2021-04-18T04:00:00+00:00', 'local': '2021-04-18T14:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8468,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,7.444827586,"{'utc': '2021-04-18T05:00:00+00:00', 'local': '2021-04-18T15:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8469,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,6.986666667,"{'utc': '2021-04-18T06:00:00+00:00', 'local': '2021-04-18T16:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8470,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,4.933333333,"{'utc': '2021-04-18T07:00:00+00:00', 'local': '2021-04-18T17:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8471,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,5.75862069,"{'utc': '2021-04-18T08:00:00+00:00', 'local': '2021-04-18T18:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8472,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,8.913793103,"{'utc': '2021-04-18T09:00:00+00:00', 'local': '2021-04-18T19:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8473,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,9.763333333,"{'utc': '2021-04-18T10:00:00+00:00', 'local': '2021-04-18T20:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8474,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,12.82413793,"{'utc': '2021-04-18T11:00:00+00:00', 'local': '2021-04-18T21:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8475,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,9.616666667,"{'utc': '2021-04-18T12:00:00+00:00', 'local': '2021-04-18T22:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8476,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,11.50344828,"{'utc': '2021-04-18T13:00:00+00:00', 'local': '2021-04-18T23:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8477,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,14.8,"{'utc': '2021-04-18T14:00:00+00:00', 'local': '2021-04-19T00:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8478,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,20.6,"{'utc': '2021-04-18T15:00:00+00:00', 'local': '2021-04-19T01:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8479,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,23.45172414,"{'utc': '2021-04-18T16:00:00+00:00', 'local': '2021-04-19T02:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8480,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,24.54827586,"{'utc': '2021-04-18T17:00:00+00:00', 'local': '2021-04-19T03:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8481,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,18.46,"{'utc': '2021-04-18T18:00:00+00:00', 'local': '2021-04-19T04:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8482,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,15.09310345,"{'utc': '2021-04-18T19:00:00+00:00', 'local': '2021-04-19T05:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8483,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,14.89666667,"{'utc': '2021-04-18T20:00:00+00:00', 'local': '2021-04-19T06:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8484,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,17.48965517,"{'utc': '2021-04-18T21:00:00+00:00', 'local': '2021-04-19T07:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8485,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,18.81666667,"{'utc': '2021-04-18T22:00:00+00:00', 'local': '2021-04-19T08:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8486,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,19.45172414,"{'utc': '2021-04-18T23:00:00+00:00', 'local': '2021-04-19T09:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8492,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,21.09642857,"{'utc': '2021-04-19T00:00:00+00:00', 'local': '2021-04-19T10:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8494,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,19.37777778,"{'utc': '2021-04-19T01:00:00+00:00', 'local': '2021-04-19T11:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8498,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,16.82727273,"{'utc': '2021-04-19T02:00:00+00:00', 'local': '2021-04-19T12:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8500,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,15.50434783,"{'utc': '2021-04-19T03:00:00+00:00', 'local': '2021-04-19T13:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8504,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,14.21304348,"{'utc': '2021-04-19T04:00:00+00:00', 'local': '2021-04-19T14:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8506,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,12.34090909,"{'utc': '2021-04-19T05:00:00+00:00', 'local': '2021-04-19T15:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8510,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,8.742105263,"{'utc': '2021-04-19T06:00:00+00:00', 'local': '2021-04-19T16:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8512,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,8.060869565,"{'utc': '2021-04-19T07:00:00+00:00', 'local': '2021-04-19T17:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8514,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,9.341176471,"{'utc': '2021-04-19T08:00:00+00:00', 'local': '2021-04-19T18:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8519,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,11.87894737,"{'utc': '2021-04-19T09:00:00+00:00', 'local': '2021-04-19T19:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8520,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,13.26428571,"{'utc': '2021-04-19T10:00:00+00:00', 'local': '2021-04-19T20:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8525,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,13.98571429,"{'utc': '2021-04-19T11:00:00+00:00', 'local': '2021-04-19T21:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8526,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,14.28125,"{'utc': '2021-04-19T12:00:00+00:00', 'local': '2021-04-19T22:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8531,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,11.74347826,"{'utc': '2021-04-19T13:00:00+00:00', 'local': '2021-04-19T23:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8532,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,12.95714286,"{'utc': '2021-04-19T14:00:00+00:00', 'local': '2021-04-20T00:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8537,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,18.97,"{'utc': '2021-04-19T15:00:00+00:00', 'local': '2021-04-20T01:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8538,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,23.52222222,"{'utc': '2021-04-19T16:00:00+00:00', 'local': '2021-04-20T02:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8541,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,24.22666667,"{'utc': '2021-04-19T17:00:00+00:00', 'local': '2021-04-20T03:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8545,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,24.00344828,"{'utc': '2021-04-19T18:00:00+00:00', 'local': '2021-04-20T04:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8547,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,23.69666667,"{'utc': '2021-04-19T19:00:00+00:00', 'local': '2021-04-20T05:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8551,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,24.98571429,"{'utc': '2021-04-19T20:00:00+00:00', 'local': '2021-04-20T06:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8554,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,27.09,"{'utc': '2021-04-19T21:00:00+00:00', 'local': '2021-04-20T07:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8557,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,28.05,"{'utc': '2021-04-19T22:00:00+00:00', 'local': '2021-04-20T08:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8560,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,26.21,"{'utc': '2021-04-19T23:00:00+00:00', 'local': '2021-04-20T09:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8564,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,23.06666667,"{'utc': '2021-04-20T00:00:00+00:00', 'local': '2021-04-20T10:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8565,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,13.69642857,"{'utc': '2021-04-20T01:00:00+00:00', 'local': '2021-04-20T11:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8571,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,6.751724138,"{'utc': '2021-04-20T02:00:00+00:00', 'local': '2021-04-20T12:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8572,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,4.916666667,"{'utc': '2021-04-20T03:00:00+00:00', 'local': '2021-04-20T13:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8575,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,4.824137931,"{'utc': '2021-04-20T04:00:00+00:00', 'local': '2021-04-20T14:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8577,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,5.027586207,"{'utc': '2021-04-20T05:00:00+00:00', 'local': '2021-04-20T15:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8581,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,6.521428571,"{'utc': '2021-04-20T06:00:00+00:00', 'local': '2021-04-20T16:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8583,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,6.462068966,"{'utc': '2021-04-20T07:00:00+00:00', 'local': '2021-04-20T17:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8587,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,6.462068966,"{'utc': '2021-04-20T08:00:00+00:00', 'local': '2021-04-20T18:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8589,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,4.903333333,"{'utc': '2021-04-20T09:00:00+00:00', 'local': '2021-04-20T19:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8593,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,5.217241379,"{'utc': '2021-04-20T10:00:00+00:00', 'local': '2021-04-20T20:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8595,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,5.807142857,"{'utc': '2021-04-20T11:00:00+00:00', 'local': '2021-04-20T21:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8599,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,5.596551724,"{'utc': '2021-04-20T12:00:00+00:00', 'local': '2021-04-20T22:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8601,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,7.026666667,"{'utc': '2021-04-20T13:00:00+00:00', 'local': '2021-04-20T23:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8605,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,6.62,"{'utc': '2021-04-20T14:00:00+00:00', 'local': '2021-04-21T00:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8607,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,6.206666667,"{'utc': '2021-04-20T15:00:00+00:00', 'local': '2021-04-21T01:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8611,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,6.148275862,"{'utc': '2021-04-20T16:00:00+00:00', 'local': '2021-04-21T02:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8613,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,7.14,"{'utc': '2021-04-20T17:00:00+00:00', 'local': '2021-04-21T03:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8617,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,4.976666667,"{'utc': '2021-04-20T18:00:00+00:00', 'local': '2021-04-21T04:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8619,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.776666667,"{'utc': '2021-04-20T19:00:00+00:00', 'local': '2021-04-21T05:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8623,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,0.479310345,"{'utc': '2021-04-20T20:00:00+00:00', 'local': '2021-04-21T06:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8625,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,0.664285714,"{'utc': '2021-04-20T21:00:00+00:00', 'local': '2021-04-21T07:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8631,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,0.493103448,"{'utc': '2021-04-20T22:00:00+00:00', 'local': '2021-04-21T08:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8632,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,0.325925926,"{'utc': '2021-04-20T23:00:00+00:00', 'local': '2021-04-21T09:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8637,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,0.092,"{'utc': '2021-04-21T00:00:00+00:00', 'local': '2021-04-21T10:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8638,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,0.2,"{'utc': '2021-04-21T01:00:00+00:00', 'local': '2021-04-21T11:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8641,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,0.264,"{'utc': '2021-04-21T02:00:00+00:00', 'local': '2021-04-21T12:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8646,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,0.308,"{'utc': '2021-04-21T03:00:00+00:00', 'local': '2021-04-21T13:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8647,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,0.516,"{'utc': '2021-04-21T04:00:00+00:00', 'local': '2021-04-21T14:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8650,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,0.305,"{'utc': '2021-04-21T05:00:00+00:00', 'local': '2021-04-21T15:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8653,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,0.42173913,"{'utc': '2021-04-21T06:00:00+00:00', 'local': '2021-04-21T16:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8657,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,0.4125,"{'utc': '2021-04-21T07:00:00+00:00', 'local': '2021-04-21T17:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8660,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1,"{'utc': '2021-04-21T08:00:00+00:00', 'local': '2021-04-21T18:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8662,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.127272727,"{'utc': '2021-04-21T09:00:00+00:00', 'local': '2021-04-21T19:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8665,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.8,"{'utc': '2021-04-21T10:00:00+00:00', 'local': '2021-04-21T20:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8668,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.2,"{'utc': '2021-04-21T11:00:00+00:00', 'local': '2021-04-21T21:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8671,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,1.61875,"{'utc': '2021-04-21T12:00:00+00:00', 'local': '2021-04-21T22:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8674,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,2.9625,"{'utc': '2021-04-21T13:00:00+00:00', 'local': '2021-04-21T23:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8677,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,4.388235294,"{'utc': '2021-04-21T14:00:00+00:00', 'local': '2021-04-22T00:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8679,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,5.08125,"{'utc': '2021-04-21T15:00:00+00:00', 'local': '2021-04-22T01:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8684,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,7.9,"{'utc': '2021-04-21T16:00:00+00:00', 'local': '2021-04-22T02:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8685,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,10.09310345,"{'utc': '2021-04-21T17:00:00+00:00', 'local': '2021-04-22T03:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8690,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,13.79,"{'utc': '2021-04-21T18:00:00+00:00', 'local': '2021-04-22T04:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
8691,64585,"Glen Street, Milson’s Point, NSW, Australia",pm25,8.55,"{'utc': '2021-04-21T19:00:00+00:00', 'local': '2021-04-22T05:00:00+10:00'}",µg/m³,"{'latitude': -33.847176, 'longitude': 151.21059}",AU,,FALSE,,Community Organization,low-cost sensor
