,locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
5673,284616,CAW28,pm25,0.0,"{'utc': '2022-06-01T03:00:00+00:00', 'local': '2022-06-01T13:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5674,284616,CAW28,pm25,0.0,"{'utc': '2022-06-01T04:00:00+00:00', 'local': '2022-06-01T14:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5675,284616,CAW28,pm25,0.0,"{'utc': '2022-06-01T05:00:00+00:00', 'local': '2022-06-01T15:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5676,284616,CAW28,pm25,0.0,"{'utc': '2022-06-01T06:00:00+00:00', 'local': '2022-06-01T16:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5677,284616,CAW28,pm25,0.0,"{'utc': '2022-06-01T07:00:00+00:00', 'local': '2022-06-01T17:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5678,284616,CAW28,pm25,0.0,"{'utc': '2022-06-01T08:00:00+00:00', 'local': '2022-06-01T18:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5679,284616,CAW28,pm25,5.605263157894737,"{'utc': '2022-06-01T09:00:00+00:00', 'local': '2022-06-01T19:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5680,284616,CAW28,pm25,1.4,"{'utc': '2022-06-01T10:00:00+00:00', 'local': '2022-06-01T20:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5681,284616,CAW28,pm25,0.0,"{'utc': '2022-06-01T11:00:00+00:00', 'local': '2022-06-01T21:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5682,284616,CAW28,pm25,0.0,"{'utc': '2022-06-01T12:00:00+00:00', 'local': '2022-06-01T22:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5683,284616,CAW28,pm25,0.0,"{'utc': '2022-06-01T13:00:00+00:00', 'local': '2022-06-01T23:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5684,284616,CAW28,pm25,0.0,"{'utc': '2022-06-01T14:00:00+00:00', 'local': '2022-06-02T00:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5685,284616,CAW28,pm25,0.0,"{'utc': '2022-06-01T15:00:00+00:00', 'local': '2022-06-02T01:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5686,284616,CAW28,pm25,0.0,"{'utc': '2022-06-01T16:00:00+00:00', 'local': '2022-06-02T02:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5687,284616,CAW28,pm25,0.0,"{'utc': '2022-06-01T17:00:00+00:00', 'local': '2022-06-02T03:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5688,284616,CAW28,pm25,0.0,"{'utc': '2022-06-01T18:00:00+00:00', 'local': '2022-06-02T04:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5689,284616,CAW28,pm25,0.0,"{'utc': '2022-06-01T19:00:00+00:00', 'local': '2022-06-02T05:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5690,284616,CAW28,pm25,0.0,"{'utc': '2022-06-01T20:00:00+00:00', 'local': '2022-06-02T06:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5691,284616,CAW28,pm25,0.0,"{'utc': '2022-06-01T21:00:00+00:00', 'local': '2022-06-02T07:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5692,284616,CAW28,pm25,0.0,"{'utc': '2022-06-01T22:00:00+00:00', 'local': '2022-06-02T08:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5693,284616,CAW28,pm25,0.0,"{'utc': '2022-06-01T23:00:00+00:00', 'local': '2022-06-02T09:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5694,284616,CAW28,pm25,0.0,"{'utc': '2022-06-02T00:00:00+00:00', 'local': '2022-06-02T10:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5695,284616,CAW28,pm25,0.0,"{'utc': '2022-06-02T01:00:00+00:00', 'local': '2022-06-02T11:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5696,284616,CAW28,pm25,0.0,"{'utc': '2022-06-02T02:00:00+00:00', 'local': '2022-06-02T12:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5697,284616,CAW28,pm25,0.0,"{'utc': '2022-06-02T03:00:00+00:00', 'local': '2022-06-02T13:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5698,284616,CAW28,pm25,0.0,"{'utc': '2022-06-02T04:00:00+00:00', 'local': '2022-06-02T14:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5699,284616,CAW28,pm25,0.0,"{'utc': '2022-06-02T05:00:00+00:00', 'local': '2022-06-02T15:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5700,284616,CAW28,pm25,0.0,"{'utc': '2022-06-02T06:00:00+00:00', 'local': '2022-06-02T16:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5701,284616,CAW28,pm25,0.0,"{'utc': '2022-06-02T07:00:00+00:00', 'local': '2022-06-02T17:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5702,284616,CAW28,pm25,1.7687499999999998,"{'utc': '2022-06-02T08:00:00+00:00', 'local': '2022-06-02T18:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5703,284616,CAW28,pm25,3.48235294117647,"{'utc': '2022-06-02T09:00:00+00:00', 'local': '2022-06-02T19:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5704,284616,CAW28,pm25,3.2421052631578946,"{'utc': '2022-06-02T10:00:00+00:00', 'local': '2022-06-02T20:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5705,284616,CAW28,pm25,0.735,"{'utc': '2022-06-02T11:00:00+00:00', 'local': '2022-06-02T21:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5706,284616,CAW28,pm25,0.7333333333333333,"{'utc': '2022-06-02T12:00:00+00:00', 'local': '2022-06-02T22:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5707,284616,CAW28,pm25,0.295,"{'utc': '2022-06-02T13:00:00+00:00', 'local': '2022-06-02T23:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5708,284616,CAW28,pm25,2.204347826086957,"{'utc': '2022-06-02T14:00:00+00:00', 'local': '2022-06-03T00:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5709,284616,CAW28,pm25,3.957894736842106,"{'utc': '2022-06-02T15:00:00+00:00', 'local': '2022-06-03T01:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5710,284616,CAW28,pm25,2.21,"{'utc': '2022-06-02T16:00:00+00:00', 'local': '2022-06-03T02:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5711,284616,CAW28,pm25,1.6437499999999998,"{'utc': '2022-06-02T17:00:00+00:00', 'local': '2022-06-03T03:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5712,284616,CAW28,pm25,0.01,"{'utc': '2022-06-02T18:00:00+00:00', 'local': '2022-06-03T04:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5713,284616,CAW28,pm25,0.008333333333333333,"{'utc': '2022-06-02T19:00:00+00:00', 'local': '2022-06-03T05:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5714,284616,CAW28,pm25,0.004545454545454546,"{'utc': '2022-06-02T20:00:00+00:00', 'local': '2022-06-03T06:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5715,284616,CAW28,pm25,0.01,"{'utc': '2022-06-02T21:00:00+00:00', 'local': '2022-06-03T07:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5716,284616,CAW28,pm25,0.004545454545454546,"{'utc': '2022-06-02T22:00:00+00:00', 'local': '2022-06-03T08:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5717,284616,CAW28,pm25,0.0,"{'utc': '2022-06-02T23:00:00+00:00', 'local': '2022-06-03T09:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5718,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T00:00:00+00:00', 'local': '2022-06-03T10:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5719,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T01:00:00+00:00', 'local': '2022-06-03T11:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5720,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T02:00:00+00:00', 'local': '2022-06-03T12:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5721,284616,CAW28,pm25,1.5785714285714285,"{'utc': '2022-06-03T03:00:00+00:00', 'local': '2022-06-03T13:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5722,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T04:00:00+00:00', 'local': '2022-06-03T14:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5723,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T05:00:00+00:00', 'local': '2022-06-03T15:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5724,284616,CAW28,pm25,0.007692307692307693,"{'utc': '2022-06-03T06:00:00+00:00', 'local': '2022-06-03T16:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5725,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T07:00:00+00:00', 'local': '2022-06-03T17:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5726,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T08:00:00+00:00', 'local': '2022-06-03T18:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5727,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T09:00:00+00:00', 'local': '2022-06-03T19:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5728,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T10:00:00+00:00', 'local': '2022-06-03T20:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5729,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T11:00:00+00:00', 'local': '2022-06-03T21:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5730,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T12:00:00+00:00', 'local': '2022-06-03T22:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5731,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T13:00:00+00:00', 'local': '2022-06-03T23:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5732,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T14:00:00+00:00', 'local': '2022-06-04T00:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5733,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T15:00:00+00:00', 'local': '2022-06-04T01:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5734,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T16:00:00+00:00', 'local': '2022-06-04T02:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5735,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T17:00:00+00:00', 'local': '2022-06-04T03:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5736,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T18:00:00+00:00', 'local': '2022-06-04T04:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5737,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T19:00:00+00:00', 'local': '2022-06-04T05:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5738,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T20:00:00+00:00', 'local': '2022-06-04T06:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5739,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T21:00:00+00:00', 'local': '2022-06-04T07:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5740,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T22:00:00+00:00', 'local': '2022-06-04T08:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5741,284616,CAW28,pm25,0.0,"{'utc': '2022-06-03T23:00:00+00:00', 'local': '2022-06-04T09:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5742,284616,CAW28,pm25,0.0,"{'utc': '2022-06-04T00:00:00+00:00', 'local': '2022-06-04T10:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5743,284616,CAW28,pm25,0.0,"{'utc': '2022-06-04T01:00:00+00:00', 'local': '2022-06-04T11:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5744,284616,CAW28,pm25,0.0,"{'utc': '2022-06-04T02:00:00+00:00', 'local': '2022-06-04T12:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5745,284616,CAW28,pm25,0.0,"{'utc': '2022-06-04T03:00:00+00:00', 'local': '2022-06-04T13:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5746,284616,CAW28,pm25,0.0,"{'utc': '2022-06-04T04:00:00+00:00', 'local': '2022-06-04T14:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5747,284616,CAW28,pm25,0.0,"{'utc': '2022-06-04T05:00:00+00:00', 'local': '2022-06-04T15:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5748,284616,CAW28,pm25,0.0,"{'utc': '2022-06-04T06:00:00+00:00', 'local': '2022-06-04T16:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5749,284616,CAW28,pm25,0.0,"{'utc': '2022-06-04T07:00:00+00:00', 'local': '2022-06-04T17:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5750,284616,CAW28,pm25,3.2285714285714286,"{'utc': '2022-06-04T08:00:00+00:00', 'local': '2022-06-04T18:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5751,284616,CAW28,pm25,0.006666666666666667,"{'utc': '2022-06-04T09:00:00+00:00', 'local': '2022-06-04T19:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5752,284616,CAW28,pm25,0.005555555555555556,"{'utc': '2022-06-04T10:00:00+00:00', 'local': '2022-06-04T20:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5753,284616,CAW28,pm25,0.0,"{'utc': '2022-06-04T11:00:00+00:00', 'local': '2022-06-04T21:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5754,284616,CAW28,pm25,0.0,"{'utc': '2022-06-04T12:00:00+00:00', 'local': '2022-06-04T22:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5755,284616,CAW28,pm25,0.0,"{'utc': '2022-06-04T13:00:00+00:00', 'local': '2022-06-04T23:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5756,284616,CAW28,pm25,0.0,"{'utc': '2022-06-04T14:00:00+00:00', 'local': '2022-06-05T00:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5757,284616,CAW28,pm25,0.0,"{'utc': '2022-06-04T15:00:00+00:00', 'local': '2022-06-05T01:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5758,284616,CAW28,pm25,0.0,"{'utc': '2022-06-04T16:00:00+00:00', 'local': '2022-06-05T02:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5759,284616,CAW28,pm25,0.0,"{'utc': '2022-06-04T17:00:00+00:00', 'local': '2022-06-05T03:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5760,284616,CAW28,pm25,0.0,"{'utc': '2022-06-04T18:00:00+00:00', 'local': '2022-06-05T04:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5761,284616,CAW28,pm25,0.0,"{'utc': '2022-06-04T19:00:00+00:00', 'local': '2022-06-05T05:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5762,284616,CAW28,pm25,0.0,"{'utc': '2022-06-04T20:00:00+00:00', 'local': '2022-06-05T06:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5763,284616,CAW28,pm25,0.0,"{'utc': '2022-06-04T21:00:00+00:00', 'local': '2022-06-05T07:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5764,284616,CAW28,pm25,0.0,"{'utc': '2022-06-04T22:00:00+00:00', 'local': '2022-06-05T08:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5765,284616,CAW28,pm25,0.0,"{'utc': '2022-06-04T23:00:00+00:00', 'local': '2022-06-05T09:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5766,284616,CAW28,pm25,0.0,"{'utc': '2022-06-05T00:00:00+00:00', 'local': '2022-06-05T10:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5767,284616,CAW28,pm25,0.0,"{'utc': '2022-06-05T01:00:00+00:00', 'local': '2022-06-05T11:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5768,284616,CAW28,pm25,0.03214285714285715,"{'utc': '2022-06-05T02:00:00+00:00', 'local': '2022-06-05T12:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5769,284616,CAW28,pm25,0.06,"{'utc': '2022-06-05T03:00:00+00:00', 'local': '2022-06-05T13:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5770,284616,CAW28,pm25,0.0,"{'utc': '2022-06-05T04:00:00+00:00', 'local': '2022-06-05T14:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5771,284616,CAW28,pm25,0.0,"{'utc': '2022-06-05T05:00:00+00:00', 'local': '2022-06-05T15:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5772,284616,CAW28,pm25,0.0,"{'utc': '2022-06-05T06:00:00+00:00', 'local': '2022-06-05T16:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5773,284616,CAW28,pm25,3.71,"{'utc': '2022-06-05T07:00:00+00:00', 'local': '2022-06-05T17:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5774,284616,CAW28,pm25,0.0,"{'utc': '2022-06-05T08:00:00+00:00', 'local': '2022-06-05T18:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5775,284616,CAW28,pm25,0.0,"{'utc': '2022-06-05T09:00:00+00:00', 'local': '2022-06-05T19:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5776,284616,CAW28,pm25,0.0,"{'utc': '2022-06-05T10:00:00+00:00', 'local': '2022-06-05T20:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5777,284616,CAW28,pm25,0.0,"{'utc': '2022-06-05T11:00:00+00:00', 'local': '2022-06-05T21:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5778,284616,CAW28,pm25,0.0,"{'utc': '2022-06-05T12:00:00+00:00', 'local': '2022-06-05T22:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5779,284616,CAW28,pm25,0.0,"{'utc': '2022-06-05T13:00:00+00:00', 'local': '2022-06-05T23:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5780,284616,CAW28,pm25,0.008333333333333333,"{'utc': '2022-06-05T14:00:00+00:00', 'local': '2022-06-06T00:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5781,284616,CAW28,pm25,0.061111111111111116,"{'utc': '2022-06-05T15:00:00+00:00', 'local': '2022-06-06T01:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5782,284616,CAW28,pm25,0.2888888888888889,"{'utc': '2022-06-05T16:00:00+00:00', 'local': '2022-06-06T02:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5783,284616,CAW28,pm25,0.5333333333333333,"{'utc': '2022-06-05T17:00:00+00:00', 'local': '2022-06-06T03:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5784,284616,CAW28,pm25,2.2590909090909097,"{'utc': '2022-06-05T18:00:00+00:00', 'local': '2022-06-06T04:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5785,284616,CAW28,pm25,3.4461538461538463,"{'utc': '2022-06-05T19:00:00+00:00', 'local': '2022-06-06T05:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5786,284616,CAW28,pm25,4.591304347826086,"{'utc': '2022-06-05T20:00:00+00:00', 'local': '2022-06-06T06:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
5787,284616,CAW28,pm25,1.4615384615384612,"{'utc': '2022-06-05T21:00:00+00:00', 'local': '2022-06-06T07:00:00+10:00'}",µg/m³,"{'latitude': -27.450174, 'longitude': 153.18172}",AU,,False,,Community Organization,low-cost sensor
